INDEX,ETITLE,ECLASS,QCODE,EROUND,LAYER1,LAYER2,LAYER3,QNUM,QTYPE,QUESTION,ANSWER,DIFFICULTY,CREATED_DATE,MODIFIED_DATE
727,보험중개사,손해보험,ABAA-07,25,관계법령,보험업법,,7,A,"다음 중 보험업법상 보험안내자료에 기재해야 하는 사항 은 모두 몇 개인가 ? ㉠보험회사의 상호나 명칭 ㉡보험가입에 따른 권리 ,의무에 관한 주요 사항 ㉢보험금 지급제한 조건에 관한 사항 ㉣해약환급금에 관한 사항 ㉤보험안내자료의 제작자․제작일 ,보험안내자료에 대한 보험회사의 심사 또는 관리번호 
①2개 
②3개 
③4개 
④5개",4,,2025-08-23 21:17:14,2025-08-23 21:17:14
728,보험중개사,손해보험,ABAA-08,25,관계법령,보험업법,,8,A,"보험업법상 보험회사가 보험종목의 일부만을 취급하는 경우 납입하여야 할 최저자본금 또는 기금의 액수가 나 머지 셋과 다른 하나는 ? 
①자동차보험 취급 
②기술보험·권리보험 동시 취급 
③화재보험ㆍ책임보험 동시 취급 
④생명보험 취급",2,,2025-08-23 21:17:14,2025-08-23 21:17:14
729,보험중개사,손해보험,ABAA-09,25,관계법령,보험업법,,9,A,"다음 설명이 의미하는 원칙에 직접 해당하는 보험은 ? 보험회사 또는 보험모집에 종사하는 자는 일반보험계 약자의 연령 ,재산상황 ,보험가입의 목적에 비추어 그 일반보험계약자에게 적합하지 아니하다고 인정되는 보 험계약 체결을 권유해서는 아니 된다 . 
①상해보험 
②화재보험 
③생명보험 
④변액보험",4,,2025-08-23 21:17:14,2025-08-23 21:17:14
730,보험중개사,손해보험,ABAA-10,25,관계법령,보험업법,,10,A,"보험업법상 보험모집 광고에 포함되어야 할 사항으로 옳지 않은 것은? 
①금리 및 투자실적에 따라 만기환급금이 변동될 수 있는 보험상품의 만기환급금이 보험만기일에 확정적으로 지급될 수 있다는 내용 
②보험계약자가 기존에 체결했던 보험계약을 해지하고 다른 보험계약을 체결하면 보험인수가 거절되거나 보험료가 인상되거나 보장 내용이 달라질 수 있다는 내용 
③보험의 주계약 및 특약별로 보장하는 사망,질병,상해 등 주요 위험 및 보험금 예시 
④보험금의 지급한도 ,면책사항 ,감액지급 등 보험금 지급제한 조건 및 금리연동형 상품인 경우 적용이율에 관한 사항",1,,2025-08-23 21:17:14,2025-08-23 21:17:14
731,보험중개사,손해보험,ABAA-11,25,관계법령,상법,,11,A,"보험약관의 교부 ·설명 의무에 관한 설명으로 옳지 않은 것은? 
①보험자는 보험계약을 체결할 때에 보험계약자에게 보험약관을 교부하여야 한다 . 
②보험자는 약관에 정하여져 있는 중요한 내용을 고객이 이해할 수 있도록 설명하여야 한다 .다만 ,계약의 성 질상 설명하는 것이 현저하게 곤란한 경우에는 그러 하지 아니하다 . 
③보험자가 보험약관의 교부․설명의무를 위반한 경우 보험계약자는 보험계약이 성립한 날부터 3개월 이내에 그 계약을 취소할 수 있다 . 
④보험자가 보험약관의 교부․설명의무를 위반하여 계약을 체결한 경우에는 해당 약관을 계약의 내용으로 주장 할 수 없다고 상법은 규정하고 있다 .",4,,2025-08-23 21:17:14,2025-08-23 21:17:14
732,보험중개사,손해보험,ABAA-12,25,관계법령,상법,,12,A,"상법상 보험증권에 관한 설명으로 옳지 않은 것은? 
①보험자는 보험계약이 성립한 때에는 지체없이 보험증권을 작성하여 보험계약자에게 교부하여야 한다 . 
②기존의 보험계약을 연장하거나 변경한 경우에는 보험자는 그 보험증권에 그 사실을 기재함으로써 보험증권의 교부에 갈음할 수 있다 . 
③보험계약의 당사자는 보험증권의 교부가 있은 날로부터 일정한 기간내에 한하여 그 증권내용의 정부에 관한 이의를 할 수 있음을 약정할 수 있다.이 기간은 3월을 내리지 못한다 . 
④보험증권을 멸실 또는 현저하게 훼손한 때에는 보험 계약자는 보험자에 대하여 증권의 재교부를 청구할 수 있다 .그 증권작성의 비용은 보험계약자의 부담으 로 한다 .",3,,2025-08-23 21:17:14,2025-08-23 21:17:14
733,보험중개사,손해보험,ABAA-13,25,관계법령,상법,,13,A,"보험가액에 관한 설명으로 옳지 않은 것은? 
①당사자간에 보험가액을 정한 때에는 그 가액은 사고 발생시의 가액으로 정한 것으로 추정한다 .그러나 그 가액이 사고발생시의 가액을 현저하게 초과할 때에는 사고발생시의 가액을 보험가액으로 한다 . 
②당사자간에 보험가액을 정하지 아니한 때에는 사고발 생시의 가액을 보험가액으로 한다 . 
③운송물의 보험에 있어서는 발송한 때와 곳의 가액과 도착지까지의 운임 기타의 비용을 보험가액으로 한다 . 
④적하의 보험에 있어서는 선적한 때와 곳의 적하의 가액과 도착지까지의 운임 기타의 비용을 보험가액으로 한다 .",4,,2025-08-23 21:17:14,2025-08-23 21:17:14
734,보험중개사,손해보험,ABAA-14,25,관계법령,상법,,14,A,"상법상 법정면책사유에 관한 설명으로 옳지 않은 것은? 
①손해보험계약에서 보험사고가 보험계약자 또는 피보 험자나 보험수익자의 고의 또는 중대한 과실로 인하여 생긴 때에는 보험자는 보험금액을 지급할 책임이 없다. 
②생명보험계약 중 사망을 보험사고로 한 보험계약에서 사고가 보험계약자의 고의로 발생한 때에 보험자는 보험금액을 지급할 책임이 없다 . 
③보험사고가 전쟁 기타의 변란으로 인하여 생긴 때에는 당사자간에 다른 약정이 없으면 보험자는 보험금액을 지급할 책임이 없다 . 
④인보험계약에서 보험의 목적의 성질 ,하자 또는 자연 소모로 인한 손해는 보험자가 이를 보상할 책임이 없다.",4,,2025-08-23 21:17:14,2025-08-23 21:17:14
735,보험중개사,손해보험,ABAA-15,25,관계법령,상법,,15,A,"해상보험에 관한 설명으로 옳지 않은 것은? 
①선박이 보험계약에서 정하여진 발항항이 아닌 다른 항에서 출항한 때에는 보험자는 책임을 지지 아니한다 . 
②선박이 보험계약에서 정하여진 도착항이 아닌 다른 항을 향하여 출항한 때에는 보험자는 책임을 지지 아 니한다 . 
③보험자의 책임이 개시된 후에 보험계약에서 정하여진 도착항이 변경된 경우에는 보험자는 그 항해의 변경 이 결정된 때부터 책임을 지지 아니한다 . 
④선박이 정당한 사유없이 보험계약에서 정하여진 항로를 이탈한 경우에는 보험자는 그 때부터 책임을 지지 아 니한다 .다만 선박이 손해발생전에 원항로로 돌아온 경우에는 보험자가 보상할 책임이 있다 .",4,,2025-08-23 21:17:14,2025-08-23 21:17:14
736,보험중개사,손해보험,ABAA-16,25,관계법령,상법,,16,A,"책임보험의 보험자와 제3자와의 관계에 관한 설명으로 옳지 않은 것은? 
①보험자는 피보험자가 책임을 질 사고로 인하여 생긴 손해에 대하여 제3자가 그 배상을 받기 전에는 보험금 액의 전부 또는 일부를 피보험자에게 지급하지 못한다 . 
②제3자는 피보험자가 책임을 질 사고로 입은 손해에 대하여 보험금액의 한도내에서 보험자에게 직접 보상 을 청구할 수 있다 .그러나 보험자는 그 보험계약상 피보험자에 대하여 가지는 항변으로써 제3자에게 대 항할 수 있다 . 
③보험자가 제3자로부터 직접 보상을 청구 받은 경우에는 지체없이 피보험자에게 이를 통지하여야 한다 . 
④보험자가 제3자로부터 직접 보상을 청구 받은 경우에 피보험자는 보험자의 요구가 있을 때에는 필요한 서류ㆍ 증거의 제출,증언 또는 증인의 출석에 협조하여야 한다.",2,,2025-08-23 21:17:14,2025-08-23 21:17:14
737,보험중개사,손해보험,ABAA-17,25,관계법령,상법,,17,A,"인보험에 관한 설명으로 옳지 않은 것은? 
①인보험계약의 보험자는 피보험자의 생명이나 신체에 관 하여 보험사고가 발생할 경우에 보험계약으로 정하는 바에 따라 보험금이나 그 밖의 급여를 지급할 책임이 있다. 
②인보험계약의 보험금은 당사자 간의 약정에 따라 분할 하여 지급할 수 있다 . 
③보험자는 보험사고로 인하여 생긴 보험계약자 또는 보험 수익자의 제3자에 대한 권리를 대위하여 행사하지 못한 다.그러나 상해보험계약의 경우에 당사자간에 다른약정이 있는 때에는 보험자는 피보험자의 권리를 해하지 아니하는 범위 안에서 그 권리를 대위하여 행사할 수 있다. 
④15세 미만자의 사망을 보험사고로 하는 보험계약에서 보험사고 발생시에 피보험자가 성년인 때에는 보험자는 보험금을 지급하여야 한다 .",4,,2025-08-23 21:17:14,2025-08-23 21:17:14
738,보험중개사,손해보험,ABAA-18,25,관계법령,상법,,18,A,"다음 중 상법에서 규정하고 있는 보험대리상의 권한을 모두 고른 것은? ㉠보험계약자로부터 보험료를 수령할 수 있는 권한 ㉡보험자가 작성한 보험증권을 보험계약자에게 교부 할 수 있는 권한 ㉢보험계약자로부터 청약 ,고지 ,통지 ,해지 ,취소 등 보험계약에 관한 의사표시를 수령할 수 있는 권한 ㉣보험계약자에게 보험계약의 체결 ,변경 ,해지 등 보험계약에 관한 의사표시를 할 수 있는 권한 
①㉡ 
②㉠,㉡ 
③㉠,㉡,㉢
④㉠,㉡,㉢,㉣",4,,2025-08-23 21:17:14,2025-08-23 21:17:14
739,보험중개사,손해보험,ABAA-19,25,관계법령,상법,,19,A,"상법상 고지의무에 관한 설명 중 옳지 않은 것은?(다툼 이 있는 경우 판례에 의함) 
①보험계약을 체결함에 있어 고지의무 위반사실이 보험 사고의 발생에 영향을 미치지 아니하였다는 점에 관한 입증책임은 보험계약자에게 있다 . 
②보험자가 보험청약서 등의 형태로 계약을 체결함에 있어서 ,보험청약서에 일정한 사항에 관하여 답변을 구하는 취지가 포함되어 있다면 그 사항은 ‘중요한 사 항'으로 추정된다 . 
③손해보험에서 중복보험을 체결한 사실은 상법 제651조의 고지의무의 대상이 되는 중요한 사항에 해당되므로 ,보험 계약자가 보험자에게 다수의 다른 보험계약이 존재한다는 사실을 알리지 아니하였다면 고지의무위반에 해당한다 . 
④보험계약을 체결함에 있어 중요한 사항에 관하여 보험계 약자의 고지의무위반이 사기에 해당하는 경우에는 보험자 는 상법의 규정에 의하여 계약을 해지할 수 있음은 물론, 민법의 일반원칙에 따라 그 보험계약을 취소할 수 있다.",3,,2025-08-23 21:17:14,2025-08-23 21:17:14
740,보험중개사,손해보험,ABAA-20,25,관계법령,상법,,20,A,"다음 ()안에 들어갈 용어 중 순서대로 옳은 것은? 보험계약자는 계약체결후 지체없이 보험료의 전부 또는 제1회 보험료를 지급하여야 하며 ,보험계약자가 이를 지 급하지 아니하는 경우에는 다른 약정이 없는 한 계약성립 후 ( )이 경과하면 그 계약은 ( )된 것으로 ( ). 
①2월,해제 ,본다 
②2월,해지 ,추정한다 
③1월,해제 ,추정한다 
④1월,해지 ,본다",1,,2025-08-23 21:17:14,2025-08-23 21:17:14
741,보험중개사,손해보험,ABAA-21,25,관계법령,상법,,21,A,"손해방지의무에 관한 다음 설명 중 옳은 것은?(다툼이 있는 경우 통설 ·판례에 의함) 
①보험계약자와 피보험자가 고의 또는 중대한 과실로 손해방지의무를 위반한 경우에는 보험자는 손해방지 의무 위반과 상당인과관계가 있는 손해 ,즉 의무 위반 이 없다면 방지 또는 경감할 수 있으리라고 인정되는 손해액에 대하여 배상을 청구하거나 지급할 보험금과 상계하여 이를 공제한 나머지 금액만을 보험금으로 지급할 수 있으나 ,경과실로 위반한 경우에는 그러하 지 아니하다 . 
②손해방지비용은 원칙적으로 보험사고의 발생을 전제로 하는 것이므로 ,사고발생시 피보험자의 법률상 책임 여부가 판명되지 아니한 상태에서 피보험자가 손해확대 방지를 위한 긴급한 행위를 하였다면 이로 인하여 발 생한 필요·유익한 비용은 위 법리에 따라 보험자가 부 담하지 않는 것으로 해석함이 상당하다 . 
③피보험자가 손해방지의무를 위반한 경우,보험자는 계약 을 해지할 수 있다 . 
④손해방지의무의 이행으로 인해서 손해의 방지 또는 경감의 효과가 나타나야만 보험자가 비용을 부담한다 .",1,,2025-08-23 21:17:14,2025-08-23 21:17:14
742,보험중개사,손해보험,ABAA-22,25,관계법령,상법,,22,A,"초과보험에 관한 다음 설명 중 틀린 것은? 
①보험금액이 보험계약의 목적의 가액을 현저하게 초과 하는 보험을 말한다 . 
②보험자 또는 보험계약자는 보험료와 보험금액의 감액을 청구할 수 있다 . 
③보험가액이 보험기간 중에 현저하게 감소한 경우도 초과보험에 해당한다 . 
④초과보험계약이 보험계약자의 사기로 인하여 체결된 때에는 그 계약은 취소할 수 있으나 ,보험자는 그 사 실을 안 때까지의 보험료를 청구할 수 있다 .",4,,2025-08-23 21:17:14,2025-08-23 21:17:14
743,보험중개사,손해보험,ABAA-23,25,관계법령,상법,,23,A,"다음 설명 중 옳지 않은 것은?(다툼이 있는 경우 판례에 의함) 
①보험자가 피보험자에게 보험금을 지급하면 보험자대위 의 법리에 따라 피보험자가 보험사고의 발생에 책임이 있는 제3자에 대하여 가지는 권리는 지급한 보험금의 한도에서 보험자에게 당연히 이전된다 . 
②재보험관계에서 재보험자가 원보험자에게 재보험금을 지급하면 원보험자가 취득한 제3자에 대한 권리는 지급 한 재보험금의 한도에서 다시 재보험자에게 이전된다 . 
③재보험자가 보험자대위에 의하여 취득한 제3자에 대한 권리의 행사는 재보험자가 이를 직접 하지 아니하고 원보험자가 재보험자의 수탁자의 지위에서 자기 명의로 권리를 행사하여 그로써 회수한 금액을 재보험자에게 재보험금의 비율에 따라 교부하는 방식에 의하여 이 루어지는 것이 상관습이다 . 
④재보험자의 보험자대위에 의한 권리는 원보험자가 제 3자에 대한 권리행사의 결과로 취득한 출자전환주식 에 대하여는 미치지 아니한다 .",4,,2025-08-23 21:17:14,2025-08-23 21:17:14
